"key_ID","parliament_ID","session_ID","question_ID","question_number","member_ID","member_name","constituency","event_ID","date","event"
975,"39","39-2","39-2-Q-240","Q-240",480,"Michael Savage","Dartmouth—Cole Harbour",2,2008-05-26,"Answered"
976,"39","39-2","39-2-Q-241","Q-241",46,"Catherine Bell","Vancouver Island North",1,2008-04-14,"Notice"
977,"39","39-2","39-2-Q-241","Q-241",46,"Catherine Bell","Vancouver Island North",2,2008-05-28,"Made an Order for Return and answer tabled"
978,"39","39-2","39-2-Q-242","Q-242",519,"Peter Stoffer","Sackville—Eastern Shore",1,2008-04-14,"Notice"
979,"39","39-2","39-2-Q-242","Q-242",519,"Peter Stoffer","Sackville—Eastern Shore",2,2008-05-28,"Made an Order for Return and answer tabled"
980,"39","39-2","39-2-Q-243","Q-243",519,"Peter Stoffer","Sackville—Eastern Shore",1,2008-04-14,"Notice"
981,"39","39-2","39-2-Q-243","Q-243",519,"Peter Stoffer","Sackville—Eastern Shore",2,2008-05-16,"Answered"
982,"39","39-2","39-2-Q-244","Q-244",357,"Irene Mathyssen","London—Fanshawe",1,2008-04-15,"Notice"
983,"39","39-2","39-2-Q-244","Q-244",357,"Irene Mathyssen","London—Fanshawe",2,2008-05-28,"Answered"
984,"39","39-2","39-2-Q-245","Q-245",280,"Marlene Jennings","Notre-Dame-de-Grâce—Lachine",1,2008-04-15,"Notice"
985,"39","39-2","39-2-Q-245","Q-245",280,"Marlene Jennings","Notre-Dame-de-Grâce—Lachine",2,2008-05-29,"Answered"
986,"39","39-2","39-2-Q-246","Q-246",187,"Rick Dykstra","St. Catharines",1,2008-04-15,"Notice"
987,"39","39-2","39-2-Q-246","Q-246",187,"Rick Dykstra","St. Catharines",2,2008-05-06,"Made an Order for Return and answer tabled"
988,"39","39-2","39-2-Q-247","Q-247",391,"Thomas Mulcair","Outremont",1,2008-04-16,"Notice"
989,"39","39-2","39-2-Q-247","Q-247",391,"Thomas Mulcair","Outremont",2,2008-06-02,"Made an Order for Return and answer tabled"
990,"39","39-2","39-2-Q-248","Q-248",391,"Thomas Mulcair","Outremont",1,2008-04-16,"Notice"
991,"39","39-2","39-2-Q-248","Q-248",391,"Thomas Mulcair","Outremont",2,2008-06-02,"Made an Order for Return and answer tabled"
992,"39","39-2","39-2-Q-249","Q-249",391,"Thomas Mulcair","Outremont",1,2008-04-16,"Notice"
993,"39","39-2","39-2-Q-249","Q-249",391,"Thomas Mulcair","Outremont",2,2008-05-30,"Made an Order for Return and answer tabled"
994,"39","39-2","39-2-Q-250","Q-250",391,"Thomas Mulcair","Outremont",1,2008-04-16,"Notice"
995,"39","39-2","39-2-Q-250","Q-250",391,"Thomas Mulcair","Outremont",2,2008-05-30,"Made an Order for Return and answer tabled"
996,"39","39-2","39-2-Q-251","Q-251",166,"Paul Dewar","Ottawa Centre",1,2008-04-17,"Notice"
997,"39","39-2","39-2-Q-251","Q-251",166,"Paul Dewar","Ottawa Centre",2,2008-06-02,"Answered"
998,"39","39-2","39-2-Q-252","Q-252",166,"Paul Dewar","Ottawa Centre",1,2008-04-17,"Notice"
999,"39","39-2","39-2-Q-252","Q-252",166,"Paul Dewar","Ottawa Centre",2,2008-06-02,"Made an Order for Return and answer tabled"
1000,"39","39-2","39-2-Q-253","Q-253",166,"Paul Dewar","Ottawa Centre",1,2008-04-17,"Notice"
1001,"39","39-2","39-2-Q-253","Q-253",166,"Paul Dewar","Ottawa Centre",2,2008-06-02,"Made an Order for Return and answer tabled"
1002,"39","39-2","39-2-Q-254","Q-254",56,"Dennis Bevington","Northwest Territories",1,2008-04-24,"Notice"
1003,"39","39-2","39-2-Q-254","Q-254",56,"Dennis Bevington","Northwest Territories",2,2008-06-06,"Answered"
1004,"39","39-2","39-2-Q-255","Q-255",74,"Robert Bouchard","Chicoutimi—Le Fjord",1,2008-04-24,"Notice"
1005,"39","39-2","39-2-Q-255","Q-255",74,"Robert Bouchard","Chicoutimi—Le Fjord",2,2008-06-05,"Answered"
1006,"39","39-2","39-2-Q-256","Q-256",393,"Shawn Murphy","Charlottetown",1,2008-04-24,"Notice"
1007,"39","39-2","39-2-Q-257","Q-257",514,"Brent St. Denis","Algoma—Manitoulin—Kapuskasing",1,2008-04-29,"Notice"
1008,"39","39-2","39-2-Q-258","Q-258",34,"Larry Bagnell","Yukon",1,2008-04-30,"Notice"
1009,"39","39-2","39-2-Q-258","Q-258",34,"Larry Bagnell","Yukon",2,2008-05-29,"Made an Order for Return and answer tabled"
1010,"39","39-2","39-2-Q-259","Q-259",371,"Serge Ménard","Marc-Aurèle-Fortin",1,2008-04-30,"Notice"
1011,"39","39-2","39-2-Q-259","Q-259",371,"Serge Ménard","Marc-Aurèle-Fortin",2,2008-06-12,"Answered"
1012,"39","39-2","39-2-Q-260","Q-260",371,"Serge Ménard","Marc-Aurèle-Fortin",1,2008-04-30,"Notice"
1013,"39","39-2","39-2-Q-260","Q-260",371,"Serge Ménard","Marc-Aurèle-Fortin",2,2008-06-12,"Answered"
1014,"39","39-2","39-2-Q-261","Q-261",492,"Judy A. Sgro","York West",1,2008-05-01,"Notice"
1015,"39","39-2","39-2-Q-262","Q-262",492,"Judy A. Sgro","York West",1,2008-05-01,"Notice"
1016,"39","39-2","39-2-Q-263","Q-263",112,"Bill Casey","Cumberland—Colchester—Musquodoboit Valley",1,2008-05-01,"Notice"
1017,"39","39-2","39-2-Q-263","Q-263",112,"Bill Casey","Cumberland—Colchester—Musquodoboit Valley",2,2008-06-16,"Made an Order for Return and answer tabled"
1018,"39","39-2","39-2-Q-264","Q-264",421,"Pierre Paquette","Joliette",1,2008-05-02,"Notice"
1019,"39","39-2","39-2-Q-264","Q-264",421,"Pierre Paquette","Joliette",2,2008-06-13,"Made an Order for Return and answer tabled"
1020,"39","39-2","39-2-Q-265","Q-265",59,"Dawn Black","New Westminster—Coquitlam",1,2008-05-06,"Notice"
1021,"39","39-2","39-2-Q-265","Q-265",59,"Dawn Black","New Westminster—Coquitlam",2,2008-06-19,"Made an Order for Return and answer tabled"
1022,"39","39-2","39-2-Q-266","Q-266",352,"Keith Martin","Esquimalt—Juan de Fuca",1,2008-05-07,"Notice"
1023,"39","39-2","39-2-Q-267","Q-267",56,"Dennis Bevington","Northwest Territories",1,2008-05-08,"Notice"
1024,"39","39-2","39-2-Q-267","Q-267",56,"Dennis Bevington","Northwest Territories",2,2008-06-19,"Answered"
1025,"39","39-2","39-2-Q-268","Q-268",112,"Bill Casey","Cumberland—Colchester—Musquodoboit Valley",1,2008-05-12,"Notice"
1026,"39","39-2","39-2-Q-269","Q-269",471,"Pablo Rodriguez","Honoré-Mercier",1,2008-05-13,"Notice"
1027,"39","39-2","39-2-Q-269","Q-269",471,"Pablo Rodriguez","Honoré-Mercier",2,2008-05-22,"Withdrawn"
1028,"39","39-2","39-2-Q-270","Q-270",112,"Bill Casey","Cumberland—Colchester—Musquodoboit Valley",1,2008-05-13,"Notice"
1029,"39","39-2","39-2-Q-271","Q-271",166,"Paul Dewar","Ottawa Centre",1,2008-05-14,"Notice"
1030,"39","39-2","39-2-Q-272","Q-272",471,"Pablo Rodriguez","Honoré-Mercier",1,2008-05-15,"Notice"
1031,"39","39-2","39-2-Q-273","Q-273",530,"Louise Thibault","Rimouski-Neigette—Témiscouata—Les Basques",1,2008-05-22,"Notice"
1032,"39","39-2","39-2-Q-274","Q-274",22,"Charlie Angus","Timmins—James Bay",1,2008-05-27,"Notice"
1033,"39","39-2","39-2-Q-275","Q-275",283,"Peter Julian","Burnaby—New Westminster",1,2008-05-27,"Notice"
1034,"39","39-2","39-2-Q-276","Q-276",283,"Peter Julian","Burnaby—New Westminster",1,2008-05-27,"Notice"
1035,"39","39-2","39-2-Q-277","Q-277",187,"Rick Dykstra","St. Catharines",1,2008-05-28,"Notice"
1036,"39","39-2","39-2-Q-277","Q-277",187,"Rick Dykstra","St. Catharines",2,2008-06-19,"Made an Order for Return and answer tabled"
1037,"39","39-2","39-2-Q-278","Q-278",363,"Alexa McDonough","Halifax",1,2008-05-28,"Notice"
1038,"39","39-2","39-2-Q-279","Q-279",363,"Alexa McDonough","Halifax",1,2008-05-28,"Notice"
1039,"39","39-2","39-2-Q-280","Q-280",343,"Gurbax Malhi","Bramalea—Gore—Malton",1,2008-06-03,"Notice"
1040,"39","39-2","39-2-Q-281","Q-281",480,"Michael Savage","Dartmouth—Cole Harbour",1,2008-06-03,"Notice"
1041,"39","39-2","39-2-Q-282","Q-282",480,"Michael Savage","Dartmouth—Cole Harbour",1,2008-06-03,"Notice"
1042,"39","39-2","39-2-Q-283","Q-283",120,"Chris Charlton","Hamilton Mountain",1,2008-06-05,"Notice"
1043,"39","39-2","39-2-Q-284","Q-284",120,"Chris Charlton","Hamilton Mountain",1,2008-06-05,"Notice"
1044,"39","39-2","39-2-Q-285","Q-285",120,"Chris Charlton","Hamilton Mountain",1,2008-06-05,"Notice"
1045,"39","39-2","39-2-Q-286","Q-286",120,"Chris Charlton","Hamilton Mountain",1,2008-06-05,"Notice"
1046,"39","39-2","39-2-Q-287","Q-287",394,"Joyce Murray","Vancouver Quadra",1,2008-06-10,"Notice"
1047,"39","39-2","39-2-Q-288","Q-288",394,"Joyce Murray","Vancouver Quadra",1,2008-06-10,"Notice"
1048,"39","39-2","39-2-Q-289","Q-289",127,"Olivia Chow","Trinity—Spadina",1,2008-06-11,"Notice"
1049,"39","39-2","39-2-Q-289","Q-289",127,"Olivia Chow","Trinity—Spadina",2,2008-06-12,"Withdrawn"
1050,"39","39-2","39-2-Q-290","Q-290",127,"Olivia Chow","Trinity—Spadina",1,2008-06-11,"Notice"
1051,"39","39-2","39-2-Q-291","Q-291",127,"Olivia Chow","Trinity—Spadina",1,2008-06-11,"Notice"
1052,"39","39-2","39-2-Q-292","Q-292",127,"Olivia Chow","Trinity—Spadina",1,2008-06-12,"Notice"
1053,"39","39-2","39-2-Q-293","Q-293",554,"Roger Valley","Kenora",1,2008-06-12,"Notice"
1054,"39","39-2","39-2-Q-294","Q-294",46,"Catherine Bell","Vancouver Island North",1,2008-06-16,"Notice"
1055,"39","39-2","39-2-Q-295","Q-295",284,"Susan Kadis","Thornhill",1,2008-06-17,"Notice"
1056,"39","39-2","39-2-Q-296","Q-296",284,"Susan Kadis","Thornhill",1,2008-06-17,"Notice"
1057,"39","39-2","39-2-Q-297","Q-297",284,"Susan Kadis","Thornhill",1,2008-06-17,"Notice"
1058,"39","39-2","39-2-Q-298","Q-298",284,"Susan Kadis","Thornhill",1,2008-06-17,"Notice"
1059,"39","39-2","39-2-Q-299","Q-299",34,"Larry Bagnell","Yukon",1,2008-06-17,"Notice"
1060,"39","39-2","39-2-Q-300","Q-300",34,"Larry Bagnell","Yukon",1,2008-06-17,"Notice"
1061,"39","39-2","39-2-Q-301","Q-301",34,"Larry Bagnell","Yukon",1,2008-06-17,"Notice"
1062,"39","39-2","39-2-Q-302","Q-302",34,"Larry Bagnell","Yukon",1,2008-06-17,"Notice"
1063,"39","39-2","39-2-Q-303","Q-303",566,"Judy Wasylycia-Leis","Winnipeg North",1,2008-06-17,"Notice"
1064,"39","39-2","39-2-Q-304","Q-304",566,"Judy Wasylycia-Leis","Winnipeg North",1,2008-06-17,"Notice"
1065,"39","39-2","39-2-Q-305","Q-305",343,"Gurbax Malhi","Bramalea—Gore—Malton",1,2008-06-18,"Notice"
1066,"39","39-2","39-2-Q-306","Q-306",343,"Gurbax Malhi","Bramalea—Gore—Malton",1,2008-06-18,"Notice"
1067,"39","39-2","39-2-Q-307","Q-307",280,"Marlene Jennings","Notre-Dame-de-Grâce—Lachine",1,2008-06-18,"Notice"
1068,"39","39-2","39-2-Q-308","Q-308",531,"Robert Thibault","West Nova",1,2008-06-18,"Notice"
1069,"39","39-2","39-2-Q-309","Q-309",514,"Brent St. Denis","Algoma—Manitoulin—Kapuskasing",1,2008-06-18,"Notice"
1070,"39","39-2","39-2-Q-310","Q-310",74,"Robert Bouchard","Chicoutimi—Le Fjord",1,2008-06-18,"Notice"
1071,"39","39-2","39-2-Q-311","Q-311",450,"Marcel Proulx","Hull—Aylmer",1,2008-06-18,"Notice"
1072,"39","39-2","39-2-Q-312","Q-312",450,"Marcel Proulx","Hull—Aylmer",1,2008-06-18,"Notice"
1073,"39","39-2","39-2-Q-313","Q-313",135,"Denis Coderre","Bourassa",1,2008-06-18,"Notice"
1074,"39","39-2","39-2-Q-314","Q-314",475,"Todd Russell","Labrador",1,2008-06-18,"Notice"
1075,"39","39-2","39-2-Q-315","Q-315",475,"Todd Russell","Labrador",1,2008-06-18,"Notice"
1076,"39","39-2","39-2-Q-316","Q-316",475,"Todd Russell","Labrador",1,2008-06-18,"Notice"
1077,"39","39-2","39-2-Q-317","Q-317",475,"Todd Russell","Labrador",1,2008-06-18,"Notice"
1078,"39","39-2","39-2-Q-318","Q-318",363,"Alexa McDonough","Halifax",1,2008-06-19,"Notice"
1079,"39","39-2","39-2-Q-319","Q-319",167,"Sukh Dhaliwal","Newton—North Delta",1,2008-06-19,"Notice"
1080,"39","39-2","39-2-Q-320","Q-320",167,"Sukh Dhaliwal","Newton—North Delta",1,2008-06-19,"Notice"
1081,"40","40-1","40-1-Q-1","Q-1",566,"Judy Wasylycia-Leis","Winnipeg North",1,2008-11-19,"Notice"
1082,"40","40-1","40-1-Q-2","Q-2",120,"Chris Charlton","Hamilton Mountain",1,2008-11-19,"Notice"
1083,"40","40-1","40-1-Q-3","Q-3",120,"Chris Charlton","Hamilton Mountain",1,2008-11-19,"Notice"
1084,"40","40-1","40-1-Q-4","Q-4",120,"Chris Charlton","Hamilton Mountain",1,2008-11-19,"Notice"
1085,"40","40-1","40-1-Q-5","Q-5",120,"Chris Charlton","Hamilton Mountain",1,2008-11-19,"Notice"
1086,"40","40-1","40-1-Q-6","Q-6",566,"Judy Wasylycia-Leis","Winnipeg North",1,2008-11-19,"Notice"
1087,"40","40-1","40-1-Q-7","Q-7",566,"Judy Wasylycia-Leis","Winnipeg North",1,2008-11-19,"Notice"
1088,"40","40-1","40-1-Q-8","Q-8",399,"Anita Neville","Winnipeg South Centre",1,2008-11-19,"Notice"
1089,"40","40-1","40-1-Q-9","Q-9",399,"Anita Neville","Winnipeg South Centre",1,2008-11-19,"Notice"
1090,"40","40-1","40-1-Q-10","Q-10",450,"Marcel Proulx","Hull—Aylmer",1,2008-11-19,"Notice"
1091,"40","40-1","40-1-Q-11","Q-11",450,"Marcel Proulx","Hull—Aylmer",1,2008-11-19,"Notice"
1092,"40","40-1","40-1-Q-12","Q-12",56,"Dennis Bevington","Northwest Territories",1,2008-11-19,"Notice"
1093,"40","40-1","40-1-Q-13","Q-13",71,"France Bonsant","Compton—Stanstead",1,2008-11-19,"Notice"
1094,"40","40-1","40-1-Q-14","Q-14",212,"Hedy Fry","Vancouver Centre",1,2008-11-19,"Notice"
1095,"40","40-1","40-1-Q-14","Q-14",212,"Hedy Fry","Vancouver Centre",2,2008-11-21,"Withdrawn"
1096,"40","40-1","40-1-Q-15","Q-15",212,"Hedy Fry","Vancouver Centre",1,2008-11-19,"Notice"
1097,"40","40-1","40-1-Q-15","Q-15",212,"Hedy Fry","Vancouver Centre",2,2008-11-21,"Withdrawn"
1098,"40","40-1","40-1-Q-16","Q-16",212,"Hedy Fry","Vancouver Centre",1,2008-11-19,"Notice"
1099,"40","40-1","40-1-Q-16","Q-16",212,"Hedy Fry","Vancouver Centre",2,2008-11-21,"Withdrawn"
1100,"40","40-1","40-1-Q-17","Q-17",166,"Paul Dewar","Ottawa Centre",1,2008-11-20,"Notice"
1101,"40","40-1","40-1-Q-18","Q-18",166,"Paul Dewar","Ottawa Centre",1,2008-11-20,"Notice"
1102,"40","40-1","40-1-Q-19","Q-19",166,"Paul Dewar","Ottawa Centre",1,2008-11-20,"Notice"
1103,"40","40-1","40-1-Q-20","Q-20",212,"Hedy Fry","Vancouver Centre",1,2008-11-21,"Notice"
1104,"40","40-1","40-1-Q-21","Q-21",212,"Hedy Fry","Vancouver Centre",1,2008-11-21,"Notice"
1105,"40","40-1","40-1-Q-22","Q-22",212,"Hedy Fry","Vancouver Centre",1,2008-11-21,"Notice"
1106,"40","40-1","40-1-Q-23","Q-23",140,"Irwin Cotler","Mount Royal",1,2008-11-21,"Notice"
1107,"40","40-1","40-1-Q-24","Q-24",112,"Bill Casey","Cumberland—Colchester—Musquodoboit Valley",1,2008-11-21,"Notice"
1108,"40","40-1","40-1-Q-25","Q-25",353,"Pat Martin","Winnipeg Centre",1,2008-11-24,"Notice"
1109,"40","40-1","40-1-Q-26","Q-26",166,"Paul Dewar","Ottawa Centre",1,2008-11-24,"Notice"
1110,"40","40-1","40-1-Q-26","Q-26",166,"Paul Dewar","Ottawa Centre",2,2008-11-26,"Withdrawn"
1111,"40","40-1","40-1-Q-27","Q-27",475,"Todd Russell","Labrador",1,2008-11-25,"Notice"
1112,"40","40-1","40-1-Q-28","Q-28",475,"Todd Russell","Labrador",1,2008-11-25,"Notice"
1113,"40","40-1","40-1-Q-29","Q-29",475,"Todd Russell","Labrador",1,2008-11-25,"Notice"
1114,"40","40-1","40-1-Q-30","Q-30",391,"Thomas Mulcair","Outremont",1,2008-11-25,"Notice"
1115,"40","40-1","40-1-Q-31","Q-31",391,"Thomas Mulcair","Outremont",1,2008-11-25,"Notice"
1116,"40","40-1","40-1-Q-32","Q-32",391,"Thomas Mulcair","Outremont",1,2008-11-25,"Notice"
1117,"40","40-1","40-1-Q-33","Q-33",59,"Dawn Black","New Westminster—Coquitlam",1,2008-11-25,"Notice"
1118,"40","40-1","40-1-Q-34","Q-34",393,"Shawn Murphy","Charlottetown",1,2008-11-26,"Notice"
1119,"40","40-1","40-1-Q-35","Q-35",34,"Larry Bagnell","Yukon",1,2008-11-26,"Notice"
1120,"40","40-1","40-1-Q-36","Q-36",394,"Joyce Murray","Vancouver Quadra",1,2008-11-26,"Notice"
1121,"40","40-1","40-1-Q-37","Q-37",394,"Joyce Murray","Vancouver Quadra",1,2008-11-26,"Notice"
1122,"40","40-1","40-1-Q-38","Q-38",59,"Dawn Black","New Westminster—Coquitlam",1,2008-11-26,"Notice"
1123,"40","40-1","40-1-Q-39","Q-39",492,"Judy A. Sgro","York West",1,2008-11-27,"Notice"
1124,"40","40-1","40-1-Q-40","Q-40",492,"Judy A. Sgro","York West",1,2008-11-27,"Notice"
1125,"40","40-1","40-1-Q-41","Q-41",492,"Judy A. Sgro","York West",1,2008-11-27,"Notice"
1126,"40","40-1","40-1-Q-42","Q-42",283,"Peter Julian","Burnaby—New Westminster",1,2008-11-27,"Notice"
1127,"40","40-1","40-1-Q-43","Q-43",355,"Tony Martin","Sault Ste. Marie",1,2008-11-27,"Notice"
1128,"40","40-1","40-1-Q-44","Q-44",184,"Kirsty Duncan","Etobicoke North",1,2008-12-01,"Notice"
1129,"40","40-1","40-1-Q-45","Q-45",184,"Kirsty Duncan","Etobicoke North",1,2008-12-01,"Notice"
1130,"40","40-1","40-1-Q-46","Q-46",184,"Kirsty Duncan","Etobicoke North",1,2008-12-01,"Notice"
1131,"40","40-1","40-1-Q-47","Q-47",184,"Kirsty Duncan","Etobicoke North",1,2008-12-01,"Notice"
1132,"40","40-2","40-2-Q-1","Q-1",34,"Larry Bagnell","Yukon",1,2009-01-26,"Notice"
1133,"40","40-2","40-2-Q-1","Q-1",34,"Larry Bagnell","Yukon",2,2009-03-12,"Made an Order for Return and answer tabled"
1134,"40","40-2","40-2-Q-2","Q-2",393,"Shawn Murphy","Charlottetown",1,2009-01-26,"Notice"
1135,"40","40-2","40-2-Q-2","Q-2",393,"Shawn Murphy","Charlottetown",2,2009-05-13,"Made an Order for Return and answer tabled"
1136,"40","40-2","40-2-Q-3","Q-3",283,"Peter Julian","Burnaby—New Westminster",1,2009-01-26,"Notice"
1137,"40","40-2","40-2-Q-3","Q-3",283,"Peter Julian","Burnaby—New Westminster",2,2009-04-29,"Withdrawn"
1138,"40","40-2","40-2-Q-4","Q-4",59,"Dawn Black","New Westminster—Coquitlam",1,2009-01-26,"Notice"
1139,"40","40-2","40-2-Q-4","Q-4",59,"Dawn Black","New Westminster—Coquitlam",2,2009-03-12,"Answered"
1140,"40","40-2","40-2-Q-5","Q-5",59,"Dawn Black","New Westminster—Coquitlam",1,2009-01-26,"Notice"
1141,"40","40-2","40-2-Q-5","Q-5",59,"Dawn Black","New Westminster—Coquitlam",2,2009-03-12,"Made an Order for Return and answer tabled"
1142,"40","40-2","40-2-Q-6","Q-6",566,"Judy Wasylycia-Leis","Winnipeg North",1,2009-01-26,"Notice"
1143,"40","40-2","40-2-Q-6","Q-6",566,"Judy Wasylycia-Leis","Winnipeg North",2,2009-03-12,"Answered"
1144,"40","40-2","40-2-Q-7","Q-7",566,"Judy Wasylycia-Leis","Winnipeg North",1,2009-01-26,"Notice"
1145,"40","40-2","40-2-Q-7","Q-7",566,"Judy Wasylycia-Leis","Winnipeg North",2,2009-03-12,"Answered"
1146,"40","40-2","40-2-Q-8","Q-8",566,"Judy Wasylycia-Leis","Winnipeg North",1,2009-01-26,"Notice"
1147,"40","40-2","40-2-Q-8","Q-8",566,"Judy Wasylycia-Leis","Winnipeg North",2,2009-03-12,"Made an Order for Return and answer tabled"
1148,"40","40-2","40-2-Q-9","Q-9",184,"Kirsty Duncan","Etobicoke North",1,2009-01-26,"Notice"
1149,"40","40-2","40-2-Q-9","Q-9",184,"Kirsty Duncan","Etobicoke North",2,2009-03-12,"Answered"
1150,"40","40-2","40-2-Q-10","Q-10",184,"Kirsty Duncan","Etobicoke North",1,2009-01-26,"Notice"
1151,"40","40-2","40-2-Q-10","Q-10",184,"Kirsty Duncan","Etobicoke North",2,2009-03-12,"Answered"
1152,"40","40-2","40-2-Q-11","Q-11",184,"Kirsty Duncan","Etobicoke North",1,2009-01-26,"Notice"
1153,"40","40-2","40-2-Q-11","Q-11",184,"Kirsty Duncan","Etobicoke North",2,2009-03-12,"Answered"
1154,"40","40-2","40-2-Q-12","Q-12",184,"Kirsty Duncan","Etobicoke North",1,2009-01-26,"Notice"
1155,"40","40-2","40-2-Q-12","Q-12",184,"Kirsty Duncan","Etobicoke North",2,2009-01-29,"Withdrawn"
1156,"40","40-2","40-2-Q-13","Q-13",492,"Judy A. Sgro","York West",1,2009-01-26,"Notice"
1157,"40","40-2","40-2-Q-13","Q-13",492,"Judy A. Sgro","York West",2,2009-05-25,"Made an Order for Return and answer tabled"
1158,"40","40-2","40-2-Q-14","Q-14",492,"Judy A. Sgro","York West",1,2009-01-26,"Notice"
1159,"40","40-2","40-2-Q-14","Q-14",492,"Judy A. Sgro","York West",2,2009-04-01,"Made an Order for Return and answer tabled"
1160,"40","40-2","40-2-Q-15","Q-15",492,"Judy A. Sgro","York West",1,2009-01-26,"Notice"
1161,"40","40-2","40-2-Q-15","Q-15",492,"Judy A. Sgro","York West",2,2009-03-24,"Made an Order for Return and answer tabled"
1162,"40","40-2","40-2-Q-16","Q-16",450,"Marcel Proulx","Hull—Aylmer",1,2009-01-26,"Notice"
1163,"40","40-2","40-2-Q-16","Q-16",450,"Marcel Proulx","Hull—Aylmer",2,2009-03-12,"Made an Order for Return and answer tabled"
1164,"40","40-2","40-2-Q-17","Q-17",450,"Marcel Proulx","Hull—Aylmer",1,2009-01-26,"Notice"
1165,"40","40-2","40-2-Q-17","Q-17",450,"Marcel Proulx","Hull—Aylmer",2,2009-03-12,"Made an Order for Return and answer tabled"
1166,"40","40-2","40-2-Q-18","Q-18",56,"Dennis Bevington","Northwest Territories",1,2009-01-26,"Notice"
1167,"40","40-2","40-2-Q-18","Q-18",56,"Dennis Bevington","Northwest Territories",2,2009-03-12,"Answered"
1168,"40","40-2","40-2-Q-19","Q-19",355,"Tony Martin","Sault Ste. Marie",1,2009-01-26,"Notice"
1169,"40","40-2","40-2-Q-19","Q-19",355,"Tony Martin","Sault Ste. Marie",2,2009-03-12,"Answered"
1170,"40","40-2","40-2-Q-20","Q-20",399,"Anita Neville","Winnipeg South Centre",1,2009-01-26,"Notice"
1171,"40","40-2","40-2-Q-20","Q-20",399,"Anita Neville","Winnipeg South Centre",2,2009-03-12,"Answered"
1172,"40","40-2","40-2-Q-21","Q-21",399,"Anita Neville","Winnipeg South Centre",1,2009-01-26,"Notice"
1173,"40","40-2","40-2-Q-21","Q-21",399,"Anita Neville","Winnipeg South Centre",2,2009-03-12,"Answered"
1174,"40","40-2","40-2-Q-22","Q-22",399,"Anita Neville","Winnipeg South Centre",1,2009-01-26,"Notice"
1175,"40","40-2","40-2-Q-22","Q-22",399,"Anita Neville","Winnipeg South Centre",2,2009-03-12,"Made an Order for Return and answer tabled"
