"","committee_acronym","parliament_number","session_number","date_change","position","first_name","last_name","full_name"
"265.4","SCIM","42","1","2017-09-21","Member","Salma","Zahid","Salma Zahid"
"266.1","SCIM","42","1","2017-09-25","Chair","Robert","Oliphant","Robert Oliphant"
"266.2","SCIM","42","1","2017-09-25","Member","Jenny","Kwan","Jenny Kwan"
"266.3","SCIM","42","1","2017-09-25","Member","Michelle","Rempel","Michelle Rempel"
"266.4","SCIM","42","1","2017-09-25","Member","Randeep","Sarai","Randeep Sarai"
"266.5","SCIM","42","1","2017-09-25","Member","Salma","Zahid","Salma Zahid"
"267.1","SCIM","42","1","2018-02-26","Chair","Robert","Oliphant","Robert Oliphant"
"267.2","SCIM","42","1","2018-02-26","Member","Jenny","Kwan","Jenny Kwan"
"267.3","SCIM","42","1","2018-02-26","Member","Michelle","Rempel","Michelle Rempel"
"267.4","SCIM","42","1","2018-02-26","Member","Randeep","Sarai","Randeep Sarai"
"267.5","SCIM","42","1","2018-02-26","Member","Nick","Whalen","Nick Whalen"
"268.1","SCIM","42","1","2019-05-09","Member","Jenny","Kwan","Jenny Kwan"
"268.2","SCIM","42","1","2019-05-09","Member","Michelle","Rempel","Michelle Rempel"
"268.3","SCIM","42","1","2019-05-09","Member","Randeep","Sarai","Randeep Sarai"
"268.4","SCIM","42","1","2019-05-09","Member","Nick","Whalen","Nick Whalen"
"269.1","SCIM","42","1","2019-05-13","Chair","Nick","Whalen","Nick Whalen"
"269.2","SCIM","42","1","2019-05-13","Member","Jenny","Kwan","Jenny Kwan"
"269.3","SCIM","42","1","2019-05-13","Member","Michelle","Rempel","Michelle Rempel"
"269.4","SCIM","42","1","2019-05-13","Member","Randeep","Sarai","Randeep Sarai"
"270.1","SCIM","42","1","2019-09-11","Chair","Nick","Whalen","Nick Whalen"
"270.2","SCIM","42","1","2019-09-11","Member","Jenny","Kwan","Jenny Kwan"
"270.3","SCIM","42","1","2019-09-11","Member","Michelle","Rempel","Michelle Rempel"
"270.4","SCIM","42","1","2019-09-11","Member","Randeep","Sarai","Randeep Sarai"
"271.1","SCOD","38","1","2004-10-14","Member","Yvon","Godin","Yvon Godin"
"271.2","SCOD","38","1","2004-10-14","Member","Mario","Laframboise","Mario Laframboise"
"271.3","SCOD","38","1","2004-10-14","Member","Judi","Longfield","Judi Longfield"
"271.4","SCOD","38","1","2004-10-14","Member","Scott","Reid","Scott Reid"
"272.1","SCOD","38","1","2004-10-18","Chair","Judi","Longfield","Judi Longfield"
"272.2","SCOD","38","1","2004-10-18","Member","Yvon","Godin","Yvon Godin"
"272.3","SCOD","38","1","2004-10-18","Member","Mario","Laframboise","Mario Laframboise"
"272.4","SCOD","38","1","2004-10-18","Member","Scott","Reid","Scott Reid"
"273.1","SCOD","38","1","2005-11-29","Chair","Judi","Longfield","Judi Longfield"
"273.2","SCOD","38","1","2005-11-29","Member","Yvon","Godin","Yvon Godin"
"273.3","SCOD","38","1","2005-11-29","Member","Mario","Laframboise","Mario Laframboise"
"273.4","SCOD","38","1","2005-11-29","Member","Scott","Reid","Scott Reid"
"274.1","SCOD","39","1","2006-11-20","Chair","Scott","Reid","Scott Reid"
"274.2","SCOD","39","1","2006-11-20","Member","Yvon","Godin","Yvon Godin"
"274.3","SCOD","39","1","2006-11-20","Member","Marlene","Jennings","Marlene Jennings"
"274.4","SCOD","39","1","2006-11-20","Member","Pauline","Picard","Pauline Picard"
"275.1","SCOD","39","1","2007-01-30","Chair","Scott","Reid","Scott Reid"
"275.2","SCOD","39","1","2007-01-30","Member","Yvon","Godin","Yvon Godin"
"275.3","SCOD","39","1","2007-01-30","Member","Pauline","Picard","Pauline Picard"
"276.1","SCOD","39","1","2007-02-07","Chair","Scott","Reid","Scott Reid"
"276.2","SCOD","39","1","2007-02-07","Member","Yvon","Godin","Yvon Godin"
"276.3","SCOD","39","1","2007-02-07","Member","Stephen","Owen","Stephen Owen"
"276.4","SCOD","39","1","2007-02-07","Member","Pauline","Picard","Pauline Picard"
"277.1","SCOD","39","1","2007-02-14","Chair","Scott","Reid","Scott Reid"
"277.2","SCOD","39","1","2007-02-14","Member","Yvon","Godin","Yvon Godin"
"277.3","SCOD","39","1","2007-02-14","Member","Gary","Goodyear","Gary Goodyear"
"277.4","SCOD","39","1","2007-02-14","Member","Stephen","Owen","Stephen Owen"
"277.5","SCOD","39","1","2007-02-14","Member","Pauline","Picard","Pauline Picard"
"278.1","SCOD","39","1","2007-06-11","Chair","Scott","Reid","Scott Reid"
"278.2","SCOD","39","1","2007-06-11","Member","Yvon","Godin","Yvon Godin"
"278.3","SCOD","39","1","2007-06-11","Member","Gary","Goodyear","Gary Goodyear"
"278.4","SCOD","39","1","2007-06-11","Member","Stephen","Owen","Stephen Owen"
"278.5","SCOD","39","1","2007-06-11","Member","Pauline","Picard","Pauline Picard"
"279.1","SCOD","39","2","2007-11-23","Member","Yvon","Godin","Yvon Godin"
"279.2","SCOD","39","2","2007-11-23","Member","Gary","Goodyear","Gary Goodyear"
"279.3","SCOD","39","2","2007-11-23","Member","Pauline","Picard","Pauline Picard"
"279.4","SCOD","39","2","2007-11-23","Member","Scott","Reid","Scott Reid"
"280.1","SCOD","39","2","2007-11-26","Member","Chris","Charlton","Chris Charlton"
"280.2","SCOD","39","2","2007-11-26","Member","Gary","Goodyear","Gary Goodyear"
"280.3","SCOD","39","2","2007-11-26","Member","Dominic","LeBlanc","Dominic LeBlanc"
"280.4","SCOD","39","2","2007-11-26","Member","Pauline","Picard","Pauline Picard"
"280.5","SCOD","39","2","2007-11-26","Member","Scott","Reid","Scott Reid"
"281.1","SCOD","39","2","2007-11-28","Chair","Scott","Reid","Scott Reid"
"281.2","SCOD","39","2","2007-11-28","Member","Chris","Charlton","Chris Charlton"
"281.3","SCOD","39","2","2007-11-28","Member","Gary","Goodyear","Gary Goodyear"
"281.4","SCOD","39","2","2007-11-28","Member","Dominic","LeBlanc","Dominic LeBlanc"
"281.5","SCOD","39","2","2007-11-28","Member","Pauline","Picard","Pauline Picard"
"282.1","SCOD","39","2","2008-09-07","Chair","Scott","Reid","Scott Reid"
"282.2","SCOD","39","2","2008-09-07","Member","Chris","Charlton","Chris Charlton"
"282.3","SCOD","39","2","2008-09-07","Member","Gary","Goodyear","Gary Goodyear"
"282.4","SCOD","39","2","2008-09-07","Member","Dominic","LeBlanc","Dominic LeBlanc"
"282.5","SCOD","39","2","2008-09-07","Member","Pauline","Picard","Pauline Picard"
"283.1","SCOD","40","2","2009-02-03","Chair","Scott","Reid","Scott Reid"
"283.2","SCOD","40","2","2009-02-03","Member","Chris","Charlton","Chris Charlton"
"283.3","SCOD","40","2","2009-02-03","Member","Claude","DeBellefeuille","Claude DeBellefeuille"
"283.4","SCOD","40","2","2009-02-03","Member","Marlene","Jennings","Marlene Jennings"
"284.1","SCOD","40","2","2009-12-30","Chair","Scott","Reid","Scott Reid"
"284.2","SCOD","40","2","2009-12-30","Member","Chris","Charlton","Chris Charlton"
"284.3","SCOD","40","2","2009-12-30","Member","Claude","DeBellefeuille","Claude DeBellefeuille"
"284.4","SCOD","40","2","2009-12-30","Member","Marlene","Jennings","Marlene Jennings"
"285.1","SCOO","41","1","2012-07-03","Chair","Blake","Richards","Blake Richards"
"285.2","SCOO","41","1","2012-07-03","Member","Mauril","Bélanger","Mauril Bélanger"
"285.3","SCOO","41","1","2012-07-03","Member","Hélène","LeBlanc","Hélène LeBlanc"
"286.1","SCOO","41","1","2012-07-04","Chair","Blake","Richards","Blake Richards"
"286.2","SCOO","41","1","2012-07-04","Member","Mauril","Bélanger","Mauril Bélanger"
"286.3","SCOO","41","1","2012-07-04","Member","Hélène","LeBlanc","Hélène LeBlanc"
"286.4","SCOO","41","1","2012-07-04","Member","Pierre","Lemieux","Pierre Lemieux"
"286.5","SCOO","41","1","2012-07-04","Member","Joe","Preston","Joe Preston"
"287.1","SCOO","41","1","2012-09-17","Chair","Blake","Richards","Blake Richards"
"287.2","SCOO","41","1","2012-09-17","Member","Mauril","Bélanger","Mauril Bélanger"
"287.3","SCOO","41","1","2012-09-17","Member","Hélène","LeBlanc","Hélène LeBlanc"
"287.4","SCOO","41","1","2012-09-17","Member","Pierre","Lemieux","Pierre Lemieux"
"287.5","SCOO","41","1","2012-09-17","Member","Joe","Preston","Joe Preston"
"288.1","SCSC","42","1","2018-10-22","Member","Doug","Eyolfson","Doug Eyolfson"
"288.2","SCSC","42","1","2018-10-22","Member","Darren","Fisher","Darren Fisher"
"288.3","SCSC","42","1","2018-10-22","Member","Peter","Fonseca","Peter Fonseca"
"288.4","SCSC","42","1","2018-10-22","Member","Mona","Fortier","Mona Fortier"
"288.5","SCSC","42","1","2018-10-22","Member","Cheryl","Hardcastle","Cheryl Hardcastle"
"288.6","SCSC","42","1","2018-10-22","Member","Robert","Kitchen","Robert Kitchen"
"288.7","SCSC","42","1","2018-10-22","Member","Alexander","Nuttall","Alexander Nuttall"
"289.1","SCSC","42","1","2018-10-31","Chair","Peter","Fonseca","Peter Fonseca"
"289.2","SCSC","42","1","2018-10-31","Co-chair","Robert","Kitchen","Robert Kitchen"
"289.3","SCSC","42","1","2018-10-31","Co-chair","Cheryl","Hardcastle","Cheryl Hardcastle"
"289.4","SCSC","42","1","2018-10-31","Member","Doug","Eyolfson","Doug Eyolfson"
"289.5","SCSC","42","1","2018-10-31","Member","Darren","Fisher","Darren Fisher"
"289.6","SCSC","42","1","2018-10-31","Member","Mona","Fortier","Mona Fortier"
"289.7","SCSC","42","1","2018-10-31","Member","Alexander","Nuttall","Alexander Nuttall"
"290.1","SCSC","42","1","2019-02-07","Chair","Peter","Fonseca","Peter Fonseca"
"290.2","SCSC","42","1","2019-02-07","Co-chair","Robert","Kitchen","Robert Kitchen"
"290.3","SCSC","42","1","2019-02-07","Co-chair","Cheryl","Hardcastle","Cheryl Hardcastle"
"290.4","SCSC","42","1","2019-02-07","Member","Doug","Eyolfson","Doug Eyolfson"
"290.5","SCSC","42","1","2019-02-07","Member","Darren","Fisher","Darren Fisher"
"290.6","SCSC","42","1","2019-02-07","Member","Mona","Fortier","Mona Fortier"
"290.7","SCSC","42","1","2019-02-07","Member","Len","Webber","Len Webber"
"291.1","SCSC","42","1","2019-06-03","Chair","Peter","Fonseca","Peter Fonseca"
"291.2","SCSC","42","1","2019-06-03","Co-chair","Robert","Kitchen","Robert Kitchen"
"291.3","SCSC","42","1","2019-06-03","Co-chair","Cheryl","Hardcastle","Cheryl Hardcastle"
"291.4","SCSC","42","1","2019-06-03","Member","Doug","Eyolfson","Doug Eyolfson"
"291.5","SCSC","42","1","2019-06-03","Member","Darren","Fisher","Darren Fisher"
"291.6","SCSC","42","1","2019-06-03","Member","Mona","Fortier","Mona Fortier"
"291.7","SCSC","42","1","2019-06-03","Member","Len","Webber","Len Webber"
"292.1","SDEV","38","1","2004-10-19","Member","Navdeep","Bains","Navdeep Bains"
"292.2","SDEV","38","1","2004-10-19","Member","Diane","Bourgeois","Diane Bourgeois"
"292.3","SDEV","38","1","2004-10-19","Member","David","Kilgour","David Kilgour"
"292.4","SDEV","38","1","2004-10-19","Member","Paddy","Torsney","Paddy Torsney"
"293.1","SDEV","38","1","2004-10-22","Member","Navdeep","Bains","Navdeep Bains"
"293.2","SDEV","38","1","2004-10-22","Member","Diane","Bourgeois","Diane Bourgeois"
"293.3","SDEV","38","1","2004-10-22","Member","Ed","Broadbent","Ed Broadbent"
"293.4","SDEV","38","1","2004-10-22","Member","Stockwell","Day","Stockwell Day"
"293.5","SDEV","38","1","2004-10-22","Member","Peter","Goldring","Peter Goldring"
"293.6","SDEV","38","1","2004-10-22","Member","David","Kilgour","David Kilgour"
"293.7","SDEV","38","1","2004-10-22","Member","Paddy","Torsney","Paddy Torsney"
"294.1","SDEV","38","1","2004-11-02","Chair","David","Kilgour","David Kilgour"
"294.2","SDEV","38","1","2004-11-02","Co-chair","Stockwell","Day","Stockwell Day"
"294.3","SDEV","38","1","2004-11-02","Member","Navdeep","Bains","Navdeep Bains"
"294.4","SDEV","38","1","2004-11-02","Member","Diane","Bourgeois","Diane Bourgeois"
"294.5","SDEV","38","1","2004-11-02","Member","Ed","Broadbent","Ed Broadbent"
"294.6","SDEV","38","1","2004-11-02","Member","Peter","Goldring","Peter Goldring"
"294.7","SDEV","38","1","2004-11-02","Member","Paddy","Torsney","Paddy Torsney"
"295.1","SDEV","38","1","2005-04-13","Co-chair","Stockwell","Day","Stockwell Day"
"295.2","SDEV","38","1","2005-04-13","Member","Navdeep","Bains","Navdeep Bains"
"295.3","SDEV","38","1","2005-04-13","Member","Diane","Bourgeois","Diane Bourgeois"
"295.4","SDEV","38","1","2005-04-13","Member","Ed","Broadbent","Ed Broadbent"
"295.5","SDEV","38","1","2005-04-13","Member","Peter","Goldring","Peter Goldring"
"295.6","SDEV","38","1","2005-04-13","Member","Wajid","Khan","Wajid Khan"
"295.7","SDEV","38","1","2005-04-13","Member","Paddy","Torsney","Paddy Torsney"
"296.1","SDEV","38","1","2005-04-14","Chair","Navdeep","Bains","Navdeep Bains"
"296.2","SDEV","38","1","2005-04-14","Co-chair","Stockwell","Day","Stockwell Day"
"296.3","SDEV","38","1","2005-04-14","Member","Diane","Bourgeois","Diane Bourgeois"
"296.4","SDEV","38","1","2005-04-14","Member","Ed","Broadbent","Ed Broadbent"
"296.5","SDEV","38","1","2005-04-14","Member","Peter","Goldring","Peter Goldring"
"296.6","SDEV","38","1","2005-04-14","Member","Wajid","Khan","Wajid Khan"
"296.7","SDEV","38","1","2005-04-14","Member","Paddy","Torsney","Paddy Torsney"
"298.1","SDEV","38","1","2005-10-21","Member","Navdeep","Bains","Navdeep Bains"
"298.2","SDEV","38","1","2005-10-21","Member","Diane","Bourgeois","Diane Bourgeois"
"298.3","SDEV","38","1","2005-10-21","Member","Paul","DeVillers","Paul DeVillers"
"298.4","SDEV","38","1","2005-10-21","Member","Paddy","Torsney","Paddy Torsney"
"299.1","SDEV","38","1","2005-10-25","Member","Navdeep","Bains","Navdeep Bains"
"299.2","SDEV","38","1","2005-10-25","Member","Diane","Bourgeois","Diane Bourgeois"
"299.3","SDEV","38","1","2005-10-25","Member","Joe","Comartin","Joe Comartin"
"299.4","SDEV","38","1","2005-10-25","Member","Stockwell","Day","Stockwell Day"
"299.5","SDEV","38","1","2005-10-25","Member","Paul","DeVillers","Paul DeVillers"
"299.6","SDEV","38","1","2005-10-25","Member","Helena","Guergis","Helena Guergis"
"299.7","SDEV","38","1","2005-10-25","Member","Paddy","Torsney","Paddy Torsney"
"300.1","SDEV","38","1","2005-10-31","Chair","Paul","DeVillers","Paul DeVillers"
"300.2","SDEV","38","1","2005-10-31","Co-chair","Stockwell","Day","Stockwell Day"
"300.3","SDEV","38","1","2005-10-31","Member","Navdeep","Bains","Navdeep Bains"
"300.4","SDEV","38","1","2005-10-31","Member","Diane","Bourgeois","Diane Bourgeois"
"300.5","SDEV","38","1","2005-10-31","Member","Joe","Comartin","Joe Comartin"
"300.6","SDEV","38","1","2005-10-31","Member","Helena","Guergis","Helena Guergis"
"300.7","SDEV","38","1","2005-10-31","Member","Paddy","Torsney","Paddy Torsney"
"301.1","SDEV","38","1","2005-11-29","Chair","Paul","DeVillers","Paul DeVillers"
"301.2","SDEV","38","1","2005-11-29","Co-chair","Stockwell","Day","Stockwell Day"
"301.3","SDEV","38","1","2005-11-29","Member","Navdeep","Bains","Navdeep Bains"
"301.4","SDEV","38","1","2005-11-29","Member","Diane","Bourgeois","Diane Bourgeois"
"301.5","SDEV","38","1","2005-11-29","Member","Joe","Comartin","Joe Comartin"
"301.6","SDEV","38","1","2005-11-29","Member","Helena","Guergis","Helena Guergis"
"301.7","SDEV","38","1","2005-11-29","Member","Paddy","Torsney","Paddy Torsney"
"302.1","SDEV","39","1","2006-09-22","Member","Irwin","Cotler","Irwin Cotler"
"302.2","SDEV","39","1","2006-09-22","Member","Jason","Kenney","Jason Kenney"
"302.3","SDEV","39","1","2006-09-22","Member","Wayne","Marston","Wayne Marston"
"302.4","SDEV","39","1","2006-09-22","Member","Ted","Menzies","Ted Menzies"
"302.5","SDEV","39","1","2006-09-22","Member","Maria","Minna","Maria Minna"
"302.6","SDEV","39","1","2006-09-22","Member","Kevin","Sorenson","Kevin Sorenson"
"302.7","SDEV","39","1","2006-09-22","Member","Caroline","St-Hilaire","Caroline St-Hilaire"
"303.1","SDEV","39","1","2006-10-03","Chair","Kevin","Sorenson","Kevin Sorenson"
"303.2","SDEV","39","1","2006-10-03","Co-chair","Mario","Silva","Mario Silva"
"303.3","SDEV","39","1","2006-10-03","Member","Irwin","Cotler","Irwin Cotler"
"303.4","SDEV","39","1","2006-10-03","Member","Jason","Kenney","Jason Kenney"
"303.5","SDEV","39","1","2006-10-03","Member","Wayne","Marston","Wayne Marston"
"303.6","SDEV","39","1","2006-10-03","Member","Ted","Menzies","Ted Menzies"
"303.7","SDEV","39","1","2006-10-03","Member","Maria","Minna","Maria Minna"
"303.8","SDEV","39","1","2006-10-03","Member","Caroline","St-Hilaire","Caroline St-Hilaire"
"304.1","SDEV","39","1","2006-10-06","Chair","Kevin","Sorenson","Kevin Sorenson"
"304.2","SDEV","39","1","2006-10-06","Co-chair","Mario","Silva","Mario Silva"
"304.3","SDEV","39","1","2006-10-06","Member","Irwin","Cotler","Irwin Cotler"
"304.4","SDEV","39","1","2006-10-06","Member","Jason","Kenney","Jason Kenney"
"304.5","SDEV","39","1","2006-10-06","Member","Wayne","Marston","Wayne Marston"
"304.6","SDEV","39","1","2006-10-06","Member","Ted","Menzies","Ted Menzies"
"304.7","SDEV","39","1","2006-10-06","Member","Caroline","St-Hilaire","Caroline St-Hilaire"
"305.1","SDEV","39","1","2006-10-11","Chair","Kevin","Sorenson","Kevin Sorenson"
"305.2","SDEV","39","1","2006-10-11","Co-chair","Mario","Silva","Mario Silva"
"305.3","SDEV","39","1","2006-10-11","Co-chair","Caroline","St-Hilaire","Caroline St-Hilaire"
"305.4","SDEV","39","1","2006-10-11","Member","Irwin","Cotler","Irwin Cotler"
"305.5","SDEV","39","1","2006-10-11","Member","Jason","Kenney","Jason Kenney"
"305.6","SDEV","39","1","2006-10-11","Member","Wayne","Marston","Wayne Marston"
"305.7","SDEV","39","1","2006-10-11","Member","Ted","Menzies","Ted Menzies"
"306.1","SDEV","39","1","2006-10-24","Chair","Jason","Kenney","Jason Kenney"
"306.2","SDEV","39","1","2006-10-24","Co-chair","Mario","Silva","Mario Silva"
"306.3","SDEV","39","1","2006-10-24","Co-chair","Caroline","St-Hilaire","Caroline St-Hilaire"
"306.4","SDEV","39","1","2006-10-24","Member","Irwin","Cotler","Irwin Cotler"
"306.5","SDEV","39","1","2006-10-24","Member","Wayne","Marston","Wayne Marston"
"306.6","SDEV","39","1","2006-10-24","Member","Ted","Menzies","Ted Menzies"
"306.7","SDEV","39","1","2006-10-24","Member","Kevin","Sorenson","Kevin Sorenson"
"307.1","SDEV","39","1","2007-02-13","Chair","Jason","Kenney","Jason Kenney"
"307.2","SDEV","39","1","2007-02-13","Co-chair","Mario","Silva","Mario Silva"
"307.3","SDEV","39","1","2007-02-13","Co-chair","Caroline","St-Hilaire","Caroline St-Hilaire"
"307.4","SDEV","39","1","2007-02-13","Member","Irwin","Cotler","Irwin Cotler"
"307.5","SDEV","39","1","2007-02-13","Member","Wajid","Khan","Wajid Khan"
"307.6","SDEV","39","1","2007-02-13","Member","Wayne","Marston","Wayne Marston"
"307.7","SDEV","39","1","2007-02-13","Member","Kevin","Sorenson","Kevin Sorenson"
"308.1","SDEV","39","1","2007-09-14","Chair","Jason","Kenney","Jason Kenney"
"308.2","SDEV","39","1","2007-09-14","Co-chair","Mario","Silva","Mario Silva"
"308.3","SDEV","39","1","2007-09-14","Co-chair","Caroline","St-Hilaire","Caroline St-Hilaire"
"308.4","SDEV","39","1","2007-09-14","Member","Irwin","Cotler","Irwin Cotler"
"308.5","SDEV","39","1","2007-09-14","Member","Wajid","Khan","Wajid Khan"
"308.6","SDEV","39","1","2007-09-14","Member","Wayne","Marston","Wayne Marston"
"308.7","SDEV","39","1","2007-09-14","Member","Kevin","Sorenson","Kevin Sorenson"
"309.1","SDIR","39","1","2006-09-22","Member","Irwin","Cotler","Irwin Cotler"
"309.2","SDIR","39","1","2006-09-22","Member","Jason","Kenney","Jason Kenney"
"309.3","SDIR","39","1","2006-09-22","Member","Wayne","Marston","Wayne Marston"
"309.4","SDIR","39","1","2006-09-22","Member","Ted","Menzies","Ted Menzies"
"309.5","SDIR","39","1","2006-09-22","Member","Maria","Minna","Maria Minna"
"309.6","SDIR","39","1","2006-09-22","Member","Kevin","Sorenson","Kevin Sorenson"
"309.7","SDIR","39","1","2006-09-22","Member","Caroline","St-Hilaire","Caroline St-Hilaire"
"310.1","SDIR","39","1","2006-10-03","Chair","Kevin","Sorenson","Kevin Sorenson"
"310.2","SDIR","39","1","2006-10-03","Co-chair","Mario","Silva","Mario Silva"
"310.3","SDIR","39","1","2006-10-03","Member","Irwin","Cotler","Irwin Cotler"
"310.4","SDIR","39","1","2006-10-03","Member","Jason","Kenney","Jason Kenney"
"310.5","SDIR","39","1","2006-10-03","Member","Wayne","Marston","Wayne Marston"
