"","parliament_number","session_number","chamber_number","committee_number","member_number","committee_name","committee_acronym","committee_ID","member_name","member_ID","constituency_name","constituency_ID","position","start_date","end_date","observation_mumber","parliament_path","chamber_path","committee_path","member_path","observation_path"
"810",39,1,1,6,355,"Environment and Sustainable Development","ENVI","/chamber-1/committee-6","Mark Holland","/chamber-1/member-355","Ajax","/chamber-1/constituency-7","Associate Member","2006-04-26","2007-09-14","810","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-6","/parliament-39/chamber-1/committee-6/member-355","/parliament-39/chamber-1/committee-6/member-355"
"811",39,1,1,14,355,"Industry, Science and Technology","INDU","/chamber-1/committee-14","Mark Holland","/chamber-1/member-355","Ajax","/chamber-1/constituency-7","Member","2006-04-26","2007-09-14","811","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-14","/parliament-39/chamber-1/committee-14/member-355","/parliament-39/chamber-1/committee-14/member-355"
"812",39,1,1,22,355,"Public Safety and National Security","SECU","/chamber-1/committee-22","Mark Holland","/chamber-1/member-355","Ajax","/chamber-1/constituency-7","Co-chair","2006-09-26","2006-09-26","812","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-22","/parliament-39/chamber-1/committee-22/member-355","/parliament-39/chamber-1/committee-22/member-355"
"813",39,1,1,10,358,"Government Operations and Estimates","OGGO","/chamber-1/committee-10","Charles Hubbard","/chamber-1/member-358","Miramichi","/chamber-1/constituency-241","Associate Member","2006-04-26","2007-09-14","813","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-10","/parliament-39/chamber-1/committee-10/member-358","/parliament-39/chamber-1/committee-10/member-358"
"814",39,1,1,24,358,"Transport, Infrastructure and Communities","TRAN","/chamber-1/committee-24","Charles Hubbard","/chamber-1/member-358","Miramichi","/chamber-1/constituency-241","Member","2006-04-26","2007-09-14","814","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-24","/parliament-39/chamber-1/committee-24/member-358","/parliament-39/chamber-1/committee-24/member-358"
"815",39,1,1,9,365,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Michael Ignatieff","/chamber-1/member-365","Etobicoke—Lakeshore","/chamber-1/constituency-148","Associate Member","2006-04-26","2007-09-14","815","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-9","/parliament-39/chamber-1/committee-9/member-365","/parliament-39/chamber-1/committee-9/member-365"
"816",39,1,1,16,365,"Justice and Human Rights","JUST","/chamber-1/committee-16","Michael Ignatieff","/chamber-1/member-365","Etobicoke—Lakeshore","/chamber-1/constituency-148","Member","2006-04-26","2006-05-04","816","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-16","/parliament-39/chamber-1/committee-16/member-365","/parliament-39/chamber-1/committee-16/member-365"
"817",39,1,1,1,367,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Rahim Jaffer","/chamber-1/member-367","Edmonton—Strathcona","/chamber-1/constituency-137","Associate Member","2006-04-26","2007-09-14","817","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-1","/parliament-39/chamber-1/committee-1/member-367","/parliament-39/chamber-1/committee-1/member-367"
"818",39,1,1,5,367,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Rahim Jaffer","/chamber-1/member-367","Edmonton—Strathcona","/chamber-1/constituency-137","Member","2006-04-26","2007-09-14","818","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-5","/parliament-39/chamber-1/committee-5/member-367","/parliament-39/chamber-1/committee-5/member-367"
"819",39,1,1,1,369,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Brian Jean","/chamber-1/member-369","Fort McMurray—Athabasca","/chamber-1/constituency-152","Associate Member","2006-04-26","2007-09-14","819","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-1","/parliament-39/chamber-1/committee-1/member-369","/parliament-39/chamber-1/committee-1/member-369"
"820",39,1,1,24,369,"Transport, Infrastructure and Communities","TRAN","/chamber-1/committee-24","Brian Jean","/chamber-1/member-369","Fort McMurray—Athabasca","/chamber-1/constituency-152","Member","2006-04-26","2007-09-14","820","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-24","/parliament-39/chamber-1/committee-24/member-369","/parliament-39/chamber-1/committee-24/member-369"
"821",39,1,1,14,371,"Industry, Science and Technology","INDU","/chamber-1/committee-14","Marlene Jennings","/chamber-1/member-371","Notre-Dame-de-Grâce—Lachine","/chamber-1/constituency-282","Associate Member","2006-04-26","2007-09-14","821","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-14","/parliament-39/chamber-1/committee-14/member-371","/parliament-39/chamber-1/committee-14/member-371"
"822",39,1,1,20,371,"Procedure and House Affairs","PROC","/chamber-1/committee-20","Marlene Jennings","/chamber-1/member-371","Notre-Dame-de-Grâce—Lachine","/chamber-1/constituency-282","Member","2006-04-04","2007-09-14","822","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-20","/parliament-39/chamber-1/committee-20/member-371","/parliament-39/chamber-1/committee-20/member-371"
"823",39,1,1,5,379,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Peter Julian","/chamber-1/member-379","New Westminster—Burnaby","/chamber-1/constituency-266","Associate Member","2006-04-26","2007-09-14","823","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-5","/parliament-39/chamber-1/committee-5/member-379","/parliament-39/chamber-1/committee-5/member-379"
"824",39,1,1,15,379,"International Trade","CIIT","/chamber-1/committee-15","Peter Julian","/chamber-1/member-379","New Westminster—Burnaby","/chamber-1/constituency-266","Member","2006-04-26","2007-09-14","824","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-15","/parliament-39/chamber-1/committee-15/member-379","/parliament-39/chamber-1/committee-15/member-379"
"825",39,1,1,6,380,"Environment and Sustainable Development","ENVI","/chamber-1/committee-6","Susan Kadis","/chamber-1/member-380","Thornhill","/chamber-1/constituency-406","Associate Member","2006-04-26","2007-09-14","825","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-6","/parliament-39/chamber-1/committee-6/member-380","/parliament-39/chamber-1/committee-6/member-380"
"826",39,1,1,16,380,"Justice and Human Rights","JUST","/chamber-1/committee-16","Susan Kadis","/chamber-1/member-380","Thornhill","/chamber-1/constituency-406","Member","2006-04-26","2007-02-05","826","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-16","/parliament-39/chamber-1/committee-16/member-380","/parliament-39/chamber-1/committee-16/member-380"
"827",39,1,1,22,380,"Public Safety and National Security","SECU","/chamber-1/committee-22","Susan Kadis","/chamber-1/member-380","Thornhill","/chamber-1/constituency-406","Co-chair","2006-05-01","2007-09-14","827","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-22","/parliament-39/chamber-1/committee-22/member-380","/parliament-39/chamber-1/committee-22/member-380"
"828",39,1,1,1,381,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Randy Kamp","/chamber-1/member-381","Pitt Meadows—Maple Ridge—Mission","/chamber-1/constituency-313","Associate Member","2006-04-26","2007-09-14","828","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-1","/parliament-39/chamber-1/committee-1/member-381","/parliament-39/chamber-1/committee-1/member-381"
"829",39,1,1,8,381,"Fisheries and Oceans","FOPO","/chamber-1/committee-8","Randy Kamp","/chamber-1/member-381","Pitt Meadows—Maple Ridge—Mission","/chamber-1/constituency-313","Member","2006-04-26","2007-09-14","829","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-8","/parliament-39/chamber-1/committee-8/member-381","/parliament-39/chamber-1/committee-8/member-381"
"830",39,1,1,1,384,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Nancy Karetak-Lindell","/chamber-1/member-384","Nunavut","/chamber-1/constituency-284","Member","2006-04-26","2006-09-21","830","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-1","/parliament-39/chamber-1/committee-1/member-384","/parliament-39/chamber-1/committee-1/member-384"
"831",39,1,1,1,384,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Nancy Karetak-Lindell","/chamber-1/member-384","Nunavut","/chamber-1/constituency-284","Co-chair","2006-05-01","2007-09-14","831","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-1","/parliament-39/chamber-1/committee-1/member-384","/parliament-39/chamber-1/committee-1/member-384"
"832",39,1,1,4,384,"Canadian Heritage","CHPC","/chamber-1/committee-4","Nancy Karetak-Lindell","/chamber-1/member-384","Nunavut","/chamber-1/constituency-284","Associate Member","2006-04-26","2007-09-14","832","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-4","/parliament-39/chamber-1/committee-4/member-384","/parliament-39/chamber-1/committee-4/member-384"
"833",39,1,1,5,385,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Jim Karygiannis","/chamber-1/member-385","Scarborough—Agincourt","/chamber-1/constituency-371","Member","2006-04-26","2007-09-14","833","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-5","/parliament-39/chamber-1/committee-5/member-385","/parliament-39/chamber-1/committee-5/member-385"
"834",39,1,1,9,385,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Jim Karygiannis","/chamber-1/member-385","Scarborough—Agincourt","/chamber-1/constituency-371","Associate Member","2006-04-26","2007-09-14","834","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-9","/parliament-39/chamber-1/committee-9/member-385","/parliament-39/chamber-1/committee-9/member-385"
"835",39,1,1,1,386,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Gerald Keddy","/chamber-1/member-386","South Shore—St. Margaret's","/chamber-1/constituency-385","Associate Member","2006-04-26","2007-09-14","835","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-1","/parliament-39/chamber-1/committee-1/member-386","/parliament-39/chamber-1/committee-1/member-386"
"836",39,1,1,8,386,"Fisheries and Oceans","FOPO","/chamber-1/committee-8","Gerald Keddy","/chamber-1/member-386","South Shore—St. Margaret's","/chamber-1/constituency-385","Member","2006-04-26","2006-09-21","836","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-8","/parliament-39/chamber-1/committee-8/member-386","/parliament-39/chamber-1/committee-8/member-386"
"837",39,1,1,8,386,"Fisheries and Oceans","FOPO","/chamber-1/committee-8","Gerald Keddy","/chamber-1/member-386","South Shore—St. Margaret's","/chamber-1/constituency-385","Chair","2006-05-09","2007-09-14","837","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-8","/parliament-39/chamber-1/committee-8/member-386","/parliament-39/chamber-1/committee-8/member-386"
"838",39,1,1,1,387,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Tina Keeper","/chamber-1/member-387","Churchill","/chamber-1/constituency-98","Associate Member","2006-04-26","2007-09-14","838","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-1","/parliament-39/chamber-1/committee-1/member-387","/parliament-39/chamber-1/committee-1/member-387"
"839",39,1,1,22,387,"Public Safety and National Security","SECU","/chamber-1/committee-22","Tina Keeper","/chamber-1/member-387","Churchill","/chamber-1/constituency-98","Member","2006-04-26","2007-09-14","839","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-22","/parliament-39/chamber-1/committee-22/member-387","/parliament-39/chamber-1/committee-22/member-387"
"840",39,1,1,1,391,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Jason Kenney","/chamber-1/member-391","Calgary Midnapore","/chamber-1/constituency-66","Associate Member","2006-04-26","2007-09-14","840","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-1","/parliament-39/chamber-1/committee-1/member-391","/parliament-39/chamber-1/committee-1/member-391"
"841",39,1,1,2,391,"Access to Information, Privacy and Ethics","ETHI","/chamber-1/committee-2","Jason Kenney","/chamber-1/member-391","Calgary Midnapore","/chamber-1/constituency-66","Member","2006-04-26","2006-09-27","841","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-2","/parliament-39/chamber-1/committee-2/member-391","/parliament-39/chamber-1/committee-2/member-391"
"842",39,1,1,9,395,"Foreign Affairs and International Development","FAAE","/chamber-1/committee-9","Wajid Khan","/chamber-1/member-395","Mississauga—Streetsville","/chamber-1/constituency-252","Associate Member","2006-04-26","2007-09-14","842","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-9","/parliament-39/chamber-1/committee-9/member-395","/parliament-39/chamber-1/committee-9/member-395"
"843",39,1,1,17,395,"National Defence","NDDN","/chamber-1/committee-17","Wajid Khan","/chamber-1/member-395","Mississauga—Streetsville","/chamber-1/constituency-252","Member","2006-04-26","2007-09-14","843","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-17","/parliament-39/chamber-1/committee-17/member-395","/parliament-39/chamber-1/committee-17/member-395"
"844",39,1,1,1,400,"Aboriginal Affairs and Northern Development","AANO","/chamber-1/committee-1","Ed Komarnicki","/chamber-1/member-400","Souris—Moose Mountain","/chamber-1/constituency-383","Associate Member","2006-04-26","2007-09-14","844","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-1","/parliament-39/chamber-1/committee-1/member-400","/parliament-39/chamber-1/committee-1/member-400"
"845",39,1,1,5,400,"Citizenship and Immigration","CIMM","/chamber-1/committee-5","Ed Komarnicki","/chamber-1/member-400","Souris—Moose Mountain","/chamber-1/constituency-383","Member","2006-04-26","2007-09-14","845","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-5","/parliament-39/chamber-1/committee-5/member-400","/parliament-39/chamber-1/committee-5/member-400"
"846",39,1,1,4,401,"Canadian Heritage","CHPC","/chamber-1/committee-4","Maka Kotto","/chamber-1/member-401","Saint-Lambert","/chamber-1/constituency-354","Co-chair","2006-05-09","2007-09-14","846","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-4","/parliament-39/chamber-1/committee-4/member-401","/parliament-39/chamber-1/committee-4/member-401"
"847",39,1,1,4,401,"Canadian Heritage","CHPC","/chamber-1/committee-4","Maka Kotto","/chamber-1/member-401","Saint-Lambert","/chamber-1/constituency-354","Member","2006-04-26","2006-09-21","847","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/committee-4","/parliament-39/chamber-1/committee-4/member-401","/parliament-39/chamber-1/committee-4/member-401"
