"","observation_path","parliament_path","chamber_path","member_path","observation_number","parliament_number","chamber_number","member_number","chamber_name","full_name","first_name","last_name","member_ID","constituency_name","party_name","start_date","end_date"
"522","/parliament-39/chamber-1/member-213","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-213",522,"39",1,213,"House of Commons","Maria Mourani","Maria","Mourani","/chamber-1/member-532","Ahuntsic","Bloc Québécois","1/23/2006","10/13/2008"
"523","/parliament-39/chamber-1/member-214","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-214",523,"39",1,214,"House of Commons","Thomas Mulcair","Thomas","Mulcair","/chamber-1/member-533","Outremont","NDP","9/17/2007","10/13/2008"
"524","/parliament-39/chamber-1/member-215","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-215",524,"39",1,215,"House of Commons","Brian Murphy","Brian","Murphy","/chamber-1/member-534","Moncton—Riverview—Dieppe","Liberal","1/23/2006","10/13/2008"
"525","/parliament-39/chamber-1/member-216","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-216",525,"39",1,216,"House of Commons","Shawn Murphy","Shawn","Murphy","/chamber-1/member-535","Charlottetown","Liberal","1/23/2006","10/13/2008"
"526","/parliament-39/chamber-1/member-217","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-217",526,"39",1,217,"House of Commons","Joyce Murray","Joyce","Murray","/chamber-1/member-536","Vancouver Quadra","Liberal","3/17/2008","10/13/2008"
"527","/parliament-39/chamber-1/member-218","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-218",527,"39",1,218,"House of Commons","Richard Nadeau","Richard","Nadeau","/chamber-1/member-538","Gatineau","Bloc Québécois","1/23/2006","10/13/2008"
"528","/parliament-39/chamber-1/member-219","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-219",528,"39",1,219,"House of Commons","Peggy Nash","Peggy","Nash","/chamber-1/member-540","Parkdale—High Park","NDP","1/23/2006","10/13/2008"
"529","/parliament-39/chamber-1/member-220","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-220",529,"39",1,220,"House of Commons","Anita Neville","Anita","Neville","/chamber-1/member-544","Winnipeg South Centre","Liberal","1/23/2006","10/13/2008"
"530","/parliament-39/chamber-1/member-221","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-221",530,"39",1,221,"House of Commons","Rob Nicholson","Rob","Nicholson","/chamber-1/member-547","Niagara Falls","Conservative","1/23/2006","10/13/2008"
"531","/parliament-39/chamber-1/member-222","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-222",531,"39",1,222,"House of Commons","Rick Norlock","Rick","Norlock","/chamber-1/member-548","Northumberland—Quinte West","Conservative","1/23/2006","10/13/2008"
"532","/parliament-39/chamber-1/member-223","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-223",532,"39",1,223,"House of Commons","Gordon O'Connor","Gordon","O'Connor","/chamber-1/member-554","Carleton—Mississippi Mills","Conservative","1/23/2006","10/13/2008"
"533","/parliament-39/chamber-1/member-224","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-224",533,"39",1,224,"House of Commons","Deepak Obhrai","Deepak","Obhrai","/chamber-1/member-558","Calgary East","Conservative","1/23/2006","10/13/2008"
"534","/parliament-39/chamber-1/member-225","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-225",534,"39",1,225,"House of Commons","Bev Oda","Bev","Oda","/chamber-1/member-559","Durham","Conservative","1/23/2006","10/13/2008"
"535","/parliament-39/chamber-1/member-226","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-226",535,"39",1,226,"House of Commons","Christian Ouellet","Christian","Ouellet","/chamber-1/member-564","Brome—Missisquoi","Bloc Québécois","1/23/2006","10/13/2008"
"536","/parliament-39/chamber-1/member-227","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-227",536,"39",1,227,"House of Commons","Stephen Owen","Stephen","Owen","/chamber-1/member-566","Vancouver Quadra","Liberal","1/23/2006","7/27/2007"
"537","/parliament-39/chamber-1/member-228","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-228",537,"39",1,228,"House of Commons","Massimo Pacetti","Massimo","Pacetti","/chamber-1/member-567","Saint-Léonard—Saint-Michel","Liberal","1/23/2006","10/13/2008"
"538","/parliament-39/chamber-1/member-229","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-229",538,"39",1,229,"House of Commons","Brian Pallister","Brian","Pallister","/chamber-1/member-570","Portage—Lisgar","Conservative","1/23/2006","10/13/2008"
"539","/parliament-39/chamber-1/member-230","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-230",539,"39",1,230,"House of Commons","Pierre Paquette","Pierre","Paquette","/chamber-1/member-572","Joliette","Bloc Québécois","1/23/2006","10/13/2008"
"540","/parliament-39/chamber-1/member-231","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-231",540,"39",1,231,"House of Commons","Christian Paradis","Christian","Paradis","/chamber-1/member-573","Mégantic—L'Érable","Conservative","1/23/2006","10/13/2008"
"541","/parliament-39/chamber-1/member-232","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-232",541,"39",1,232,"House of Commons","Bernard Patry","Bernard","Patry","/chamber-1/member-576","Pierrefonds—Dollard","Liberal","1/23/2006","10/13/2008"
"542","/parliament-39/chamber-1/member-233","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-233",542,"39",1,233,"House of Commons","Glen Pearson","Glen","Pearson","/chamber-1/member-581","London North Centre","Liberal","11/27/2006","10/13/2008"
"543","/parliament-39/chamber-1/member-234","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-234",543,"39",1,234,"House of Commons","Gilles-A. Perron","Gilles-A.","Perron","/chamber-1/member-587","Rivière-des-Mille-Îles","Bloc Québécois","1/23/2006","10/13/2008"
"544","/parliament-39/chamber-1/member-235","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-235",544,"39",1,235,"House of Commons","Jim Peterson","Jim","Peterson","/chamber-1/member-589","Willowdale","Liberal","1/23/2006","7/12/2007"
"545","/parliament-39/chamber-1/member-236","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-236",545,"39",1,236,"House of Commons","Daniel Petit","Daniel","Petit","/chamber-1/member-591","Charlesbourg—Haute-Saint-Charles","Conservative","1/23/2006","10/13/2008"
"546","/parliament-39/chamber-1/member-237","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-237",546,"39",1,237,"House of Commons","Pauline Picard","Pauline","Picard","/chamber-1/member-597","Drummond","Bloc Québécois","1/23/2006","10/13/2008"
"547","/parliament-39/chamber-1/member-238","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-238",547,"39",1,238,"House of Commons","Louis Plamondon","Louis","Plamondon","/chamber-1/member-600","Bas-Richelieu—Nicolet—Bécancour","Bloc Québécois","1/23/2006","10/13/2008"
"548","/parliament-39/chamber-1/member-239","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-239",548,"39",1,239,"House of Commons","Pierre Poilievre","Pierre","Poilievre","/chamber-1/member-601","Nepean—Carleton","Conservative","1/23/2006","10/13/2008"
"549","/parliament-39/chamber-1/member-240","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-240",549,"39",1,240,"House of Commons","Jim Prentice","Jim","Prentice","/chamber-1/member-606","Calgary Centre-North","Conservative","1/23/2006","10/13/2008"
"550","/parliament-39/chamber-1/member-241","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-241",550,"39",1,241,"House of Commons","Joe Preston","Joe","Preston","/chamber-1/member-607","Elgin—Middlesex—London","Conservative","1/23/2006","10/13/2008"
"551","/parliament-39/chamber-1/member-242","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-242",551,"39",1,242,"House of Commons","Penny Priddy","Penny","Priddy","/chamber-1/member-608","Surrey North","NDP","1/23/2006","10/13/2008"
"552","/parliament-39/chamber-1/member-243","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-243",552,"39",1,243,"House of Commons","Marcel Proulx","Marcel","Proulx","/chamber-1/member-609","Hull—Aylmer","Liberal","1/23/2006","10/13/2008"
"553","/parliament-39/chamber-1/member-244","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-244",553,"39",1,244,"House of Commons","Bob Rae","Bob","Rae","/chamber-1/member-612","Toronto Centre","Liberal","3/17/2008","10/13/2008"
"554","/parliament-39/chamber-1/member-245","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-245",554,"39",1,245,"House of Commons","James Rajotte","James","Rajotte","/chamber-1/member-615","Edmonton—Leduc","Conservative","1/23/2006","10/13/2008"
"555","/parliament-39/chamber-1/member-246","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-246",555,"39",1,246,"House of Commons","Yasmin Ratansi","Yasmin","Ratansi","/chamber-1/member-618","Don Valley East","Liberal","1/23/2006","10/13/2008"
"556","/parliament-39/chamber-1/member-247","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-247",556,"39",1,247,"House of Commons","Karen Redman","Karen","Redman","/chamber-1/member-623","Kitchener Centre","Liberal","1/23/2006","10/13/2008"
"557","/parliament-39/chamber-1/member-248","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-248",557,"39",1,248,"House of Commons","Geoff Regan","Geoff","Regan","/chamber-1/member-624","Halifax West","Liberal","1/23/2006","10/13/2008"
"558","/parliament-39/chamber-1/member-249","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-249",558,"39",1,249,"House of Commons","Scott Reid","Scott","Reid","/chamber-1/member-625","Lanark—Frontenac—Lennox and Addington","Conservative","1/23/2006","10/13/2008"
"559","/parliament-39/chamber-1/member-250","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-250",559,"39",1,250,"House of Commons","Lee Richardson","Lee","Richardson","/chamber-1/member-629","Calgary Centre","Conservative","1/23/2006","10/13/2008"
"560","/parliament-39/chamber-1/member-251","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-251",560,"39",1,251,"House of Commons","Gerry Ritz","Gerry","Ritz","/chamber-1/member-632","Battlefords—Lloydminster","Conservative","1/23/2006","10/13/2008"
"561","/parliament-39/chamber-1/member-252","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-252",561,"39",1,252,"House of Commons","Lucienne Robillard","Lucienne","Robillard","/chamber-1/member-633","Westmount—Ville-Marie","Liberal","1/23/2006","1/25/2008"
"562","/parliament-39/chamber-1/member-253","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-253",562,"39",1,253,"House of Commons","Pablo Rodriguez","Pablo","Rodriguez","/chamber-1/member-635","Honoré-Mercier","Liberal","1/23/2006","10/13/2008"
"563","/parliament-39/chamber-1/member-254","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-254",563,"39",1,254,"House of Commons","Anthony Rota","Anthony","Rota","/chamber-1/member-638","Nipissing—Timiskaming","Liberal","1/23/2006","10/13/2008"
"564","/parliament-39/chamber-1/member-255","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-255",564,"39",1,255,"House of Commons","Jean-Yves Roy","Jean-Yves","Roy","/chamber-1/member-640","Haute-Gaspésie—La Mitis—Matane—Matapédia","Bloc Québécois","1/23/2006","10/13/2008"
"565","/parliament-39/chamber-1/member-256","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-256",565,"39",1,256,"House of Commons","Todd Russell","Todd","Russell","/chamber-1/member-644","Labrador","Liberal","1/23/2006","10/13/2008"
"566","/parliament-39/chamber-1/member-257","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-257",566,"39",1,257,"House of Commons","Benoît Sauvageau","Benoît","Sauvageau","/chamber-1/member-656","Repentigny","Bloc Québécois","1/23/2006","8/28/2006"
"567","/parliament-39/chamber-1/member-258","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-258",567,"39",1,258,"House of Commons","Michael Savage","Michael","Savage","/chamber-1/member-657","Dartmouth—Cole Harbour","Liberal","1/23/2006","10/13/2008"
"568","/parliament-39/chamber-1/member-259","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-259",568,"39",1,259,"House of Commons","Denise Savoie","Denise","Savoie","/chamber-1/member-658","Victoria","NDP","1/23/2006","10/13/2008"
"569","/parliament-39/chamber-1/member-260","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-260",569,"39",1,260,"House of Commons","Francis Scarpaleggia","Francis","Scarpaleggia","/chamber-1/member-661","Lac-Saint-Louis","Liberal","1/23/2006","10/13/2008"
"570","/parliament-39/chamber-1/member-261","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-261",570,"39",1,261,"House of Commons","Andrew Scheer","Andrew","Scheer","/chamber-1/member-662","Regina—Qu'Appelle","Conservative","1/23/2006","10/13/2008"
"571","/parliament-39/chamber-1/member-262","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-262",571,"39",1,262,"House of Commons","Gary Schellenberger","Gary","Schellenberger","/chamber-1/member-663","Perth—Wellington","Conservative","1/23/2006","10/13/2008"
"572","/parliament-39/chamber-1/member-263","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-263",572,"39",1,263,"House of Commons","Andy Scott","Andy","Scott","/chamber-1/member-668","Fredericton","Liberal","1/23/2006","10/13/2008"
"573","/parliament-39/chamber-1/member-264","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-264",573,"39",1,264,"House of Commons","Judy A. Sgro","Judy A.","Sgro","/chamber-1/member-673","York West","Liberal","1/23/2006","10/13/2008"
"574","/parliament-39/chamber-1/member-265","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-265",574,"39",1,265,"House of Commons","Bev Shipley","Bev","Shipley","/chamber-1/member-678","Lambton—Kent—Middlesex","Conservative","1/23/2006","10/13/2008"
"575","/parliament-39/chamber-1/member-266","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-266",575,"39",1,266,"House of Commons","Bill Siksay","Bill","Siksay","/chamber-1/member-683","Burnaby—Douglas","NDP","1/23/2006","10/13/2008"
"576","/parliament-39/chamber-1/member-267","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-267",576,"39",1,267,"House of Commons","Mario Silva","Mario","Silva","/chamber-1/member-684","Davenport","Liberal","1/23/2006","10/13/2008"
"577","/parliament-39/chamber-1/member-268","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-268",577,"39",1,268,"House of Commons","Raymond Simard","Raymond","Simard","/chamber-1/member-686","Saint Boniface","Liberal","1/23/2006","10/13/2008"
"578","/parliament-39/chamber-1/member-269","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-269",578,"39",1,269,"House of Commons","Scott Simms","Scott","Simms","/chamber-1/member-687","Bonavista—Gander—Grand Falls—Windsor","Liberal","1/23/2006","10/13/2008"
"579","/parliament-39/chamber-1/member-270","/parliament-39","/parliament-39/chamber-1","/parliament-39/chamber-1/member-270",579,"39",1,270,"House of Commons","Carol Skelton","Carol","Skelton","/chamber-1/member-692","Saskatoon—Rosetown—Biggar","Conservative","1/23/2006","10/13/2008"
