observation_path,parliament_path,chamber_path,member_path,observation_number,parliament_number,chamber_number,member_number,chamber_name,full_name,first_name,last_name,member_ID,constituency_name,constituency_ID,party_name,start_date,end_date
/parliament-39/chamber-1/member-153,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-153,462,39,1,153,House of Commons,Jason Kenney,Jason,Kenney,/chamber-1/member-293,Calgary Southeast,/chamber-1/constituency-40,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-154,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-154,463,39,1,154,House of Commons,Wajid Khan,Wajid,Khan,/chamber-1/member-296,Mississauga—Streetsville,/chamber-1/constituency-159,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-155,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-155,464,39,1,155,House of Commons,Ed Komarnicki,Ed,Komarnicki,/chamber-1/member-298,Souris—Moose Mountain,/chamber-1/constituency-253,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-156,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-156,465,39,1,156,House of Commons,Maka Kotto,Maka,Kotto,/chamber-1/member-299,Saint-Lambert,/chamber-1/constituency-233,Bloc Québécois,1/23/06,3/3/08
/parliament-39/chamber-1/member-157,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-157,466,39,1,157,House of Commons,Daryl Kramp,Daryl,Kramp,/chamber-1/member-300,Prince Edward—Hastings,/chamber-1/constituency-208,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-158,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-158,467,39,1,158,House of Commons,Jean-Yves Laforest,Jean-Yves,Laforest,/chamber-1/member-301,Saint-Maurice—Champlain,/chamber-1/constituency-236,Bloc Québécois,1/23/06,10/10/08
/parliament-39/chamber-1/member-159,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-159,468,39,1,159,House of Commons,Mario Laframboise,Mario,Laframboise,/chamber-1/member-302,Argenteuil—Papineau—Mirabel,/chamber-1/constituency-10,Bloc Québécois,1/23/06,10/10/08
/parliament-39/chamber-1/member-160,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-160,469,39,1,160,House of Commons,Mike Lake,Mike,Lake,/chamber-1/member-303,Edmonton—Mill Woods—Beaumont,/chamber-1/constituency-76,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-161,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-161,470,39,1,161,House of Commons,Francine Lalonde,Francine,Lalonde,/chamber-1/member-304,La Pointe-de-l'Île,/chamber-1/constituency-125,Bloc Québécois,1/23/06,10/10/08
/parliament-39/chamber-1/member-162,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-162,471,39,1,162,House of Commons,Jean Lapierre,Jean,Lapierre,/chamber-1/member-306,Outremont,/chamber-1/constituency-191,Liberal Party of Canada,1/23/06,1/1/07
/parliament-39/chamber-1/member-163,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-163,472,39,1,163,House of Commons,Guy Lauzon,Guy,Lauzon,/chamber-1/member-312,Stormont—Dundas—South Glengarry,/chamber-1/constituency-260,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-164,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-164,473,39,1,164,House of Commons,Carole Lavallée,Carole,Lavallée,/chamber-1/member-313,Saint-Bruno—Saint-Hubert,/chamber-1/constituency-230,Bloc Québécois,1/23/06,10/10/08
/parliament-39/chamber-1/member-165,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-165,474,39,1,165,House of Commons,Jack Layton,Jack,Layton,/chamber-1/member-315,Toronto—Danforth,/chamber-1/constituency-271,New Democratic Party,1/23/06,10/10/08
/parliament-39/chamber-1/member-166,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-166,475,39,1,166,House of Commons,Denis Lebel,Denis,Lebel,/chamber-1/member-316,Roberval—Lac-Saint-Jean,/chamber-1/constituency-224,Conservative Party of Canada,9/17/07,10/10/08
/parliament-39/chamber-1/member-167,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-167,476,39,1,167,House of Commons,Dominic LeBlanc,Dominic,LeBlanc,/chamber-1/member-317,Beauséjour,/chamber-1/constituency-19,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-168,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-168,477,39,1,168,House of Commons,Derek Lee,Derek,Lee,/chamber-1/member-319,Scarborough—Rouge River,/chamber-1/constituency-246,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-169,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-169,478,39,1,169,House of Commons,Marc Lemay,Marc,Lemay,/chamber-1/member-322,Abitibi—Témiscamingue,/chamber-1/constituency-3,Bloc Québécois,1/23/06,10/10/08
/parliament-39/chamber-1/member-170,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-170,479,39,1,170,House of Commons,Pierre Lemieux,Pierre,Lemieux,/chamber-1/member-323,Glengarry—Prescott—Russell,/chamber-1/constituency-96,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-171,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-171,480,39,1,171,House of Commons,Yves Lessard,Yves,Lessard,/chamber-1/member-325,Chambly—Borduas,/chamber-1/constituency-50,Bloc Québécois,1/23/06,10/10/08
/parliament-39/chamber-1/member-172,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-172,481,39,1,172,House of Commons,Yvon Lévesque,Yvon,Lévesque,/chamber-1/member-327,Abitibi—Baie-James—Nunavik—Eeyou,/chamber-1/constituency-2,Bloc Québécois,1/23/06,10/10/08
/parliament-39/chamber-1/member-173,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-173,482,39,1,173,House of Commons,Yvan Loubier,Yvan,Loubier,/chamber-1/member-332,Saint-Hyacinthe—Bagot,/chamber-1/constituency-231,Bloc Québécois,1/23/06,2/2/07
/parliament-39/chamber-1/member-174,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-174,483,39,1,174,House of Commons,Tom Lukiwski,Tom,Lukiwski,/chamber-1/member-333,Regina—Lumsden—Lake Centre,/chamber-1/constituency-214,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-175,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-175,484,39,1,175,House of Commons,Gary Lunn,Gary,Lunn,/chamber-1/member-334,Saanich—Gulf Islands,/chamber-1/constituency-226,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-176,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-176,485,39,1,176,House of Commons,James Lunney,James,Lunney,/chamber-1/member-335,Nanaimo—Alberni,/chamber-1/constituency-165,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-177,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-177,486,39,1,177,House of Commons,Marcel Lussier,Marcel,Lussier,/chamber-1/member-336,Brossard—La Prairie,/chamber-1/constituency-31,Bloc Québécois,1/23/06,10/10/08
/parliament-39/chamber-1/member-178,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-178,487,39,1,178,House of Commons,Lawrence MacAulay,Lawrence,MacAulay,/chamber-1/member-337,Cardigan,/chamber-1/constituency-46,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-179,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-179,488,39,1,179,House of Commons,Peter MacKay,Peter,MacKay,/chamber-1/member-338,Central Nova,/chamber-1/constituency-49,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-180,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-180,489,39,1,180,House of Commons,Dave MacKenzie,Dave,MacKenzie,/chamber-1/member-339,Oxford,/chamber-1/constituency-192,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-181,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-181,490,39,1,181,House of Commons,Gurbax Malhi,Gurbax,Malhi,/chamber-1/member-343,Bramalea—Gore—Malton,/chamber-1/constituency-24,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-182,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-182,491,39,1,182,House of Commons,Luc Malo,Luc,Malo,/chamber-1/member-344,Verchères—Les Patriotes,/chamber-1/constituency-283,Bloc Québécois,1/23/06,10/10/08
/parliament-39/chamber-1/member-183,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-183,492,39,1,183,House of Commons,John Maloney,John,Maloney,/chamber-1/member-345,Welland,/chamber-1/constituency-286,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-184,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-184,493,39,1,184,House of Commons,Fabian Manning,Fabian,Manning,/chamber-1/member-347,Avalon,/chamber-1/constituency-11,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-185,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-185,494,39,1,185,House of Commons,Inky Mark,Inky,Mark,/chamber-1/member-349,Dauphin—Swan River—Marquette,/chamber-1/constituency-64,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-186,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-186,495,39,1,186,House of Commons,Diane Marleau,Diane,Marleau,/chamber-1/member-350,Sudbury,/chamber-1/constituency-261,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-187,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-187,496,39,1,187,House of Commons,Wayne Marston,Wayne,Marston,/chamber-1/member-351,Hamilton East—Stoney Creek,/chamber-1/constituency-104,New Democratic Party,1/23/06,10/10/08
/parliament-39/chamber-1/member-188,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-188,497,39,1,188,House of Commons,Keith Martin,Keith,Martin,/chamber-1/member-352,Esquimalt—Juan de Fuca,/chamber-1/constituency-85,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-189,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-189,498,39,1,189,House of Commons,Pat Martin,Pat,Martin,/chamber-1/member-353,Winnipeg Centre,/chamber-1/constituency-298,New Democratic Party,1/23/06,10/10/08
/parliament-39/chamber-1/member-190,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-190,499,39,1,190,House of Commons,Paul Martin,Paul,Martin,/chamber-1/member-354,LaSalle—Émard,/chamber-1/constituency-131,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-191,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-191,500,39,1,191,House of Commons,Tony Martin,Tony,Martin,/chamber-1/member-355,Sault Ste. Marie,/chamber-1/constituency-241,New Democratic Party,1/23/06,10/10/08
/parliament-39/chamber-1/member-192,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-192,501,39,1,192,House of Commons,Brian Masse,Brian,Masse,/chamber-1/member-356,Windsor West,/chamber-1/constituency-296,New Democratic Party,1/23/06,10/10/08
/parliament-39/chamber-1/member-193,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-193,502,39,1,193,House of Commons,Irene Mathyssen,Irene,Mathyssen,/chamber-1/member-357,London—Fanshawe,/chamber-1/constituency-141,New Democratic Party,1/23/06,10/10/08
/parliament-39/chamber-1/member-194,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-194,503,39,1,194,House of Commons,Bill Matthews,Bill,Matthews,/chamber-1/member-358,Random—Burin—St. George's,/chamber-1/constituency-212,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-195,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-195,504,39,1,195,House of Commons,Colin Mayes,Colin,Mayes,/chamber-1/member-360,Okanagan—Shuswap,/chamber-1/constituency-184,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-196,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-196,505,39,1,196,House of Commons,John McCallum,John,McCallum,/chamber-1/member-361,Markham—Unionville,/chamber-1/constituency-151,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-197,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-197,506,39,1,197,House of Commons,Alexa McDonough,Alexa,McDonough,/chamber-1/member-363,Halifax,/chamber-1/constituency-100,New Democratic Party,1/23/06,10/10/08
/parliament-39/chamber-1/member-198,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-198,507,39,1,198,House of Commons,David McGuinty,David,McGuinty,/chamber-1/member-364,Ottawa South,/chamber-1/constituency-187,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-199,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-199,508,39,1,199,House of Commons,Joe McGuire,Joe,McGuire,/chamber-1/member-365,Egmont,/chamber-1/constituency-82,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-200,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-200,509,39,1,200,House of Commons,John McKay,John,McKay,/chamber-1/member-366,Scarborough—Guildwood,/chamber-1/constituency-245,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-201,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-201,510,39,1,201,House of Commons,Dan McTeague,Dan,McTeague,/chamber-1/member-369,Pickering—Scarborough East,/chamber-1/constituency-200,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-202,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-202,511,39,1,202,House of Commons,Réal Ménard,Réal,Ménard,/chamber-1/member-370,Hochelaga,/chamber-1/constituency-107,Bloc Québécois,1/23/06,10/10/08
/parliament-39/chamber-1/member-203,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-203,512,39,1,203,House of Commons,Serge Ménard,Serge,Ménard,/chamber-1/member-371,Marc-Aurèle-Fortin,/chamber-1/constituency-150,Bloc Québécois,1/23/06,10/10/08
/parliament-39/chamber-1/member-204,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-204,513,39,1,204,House of Commons,Ted Menzies,Ted,Menzies,/chamber-1/member-374,Macleod,/chamber-1/constituency-146,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-205,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-205,514,39,1,205,House of Commons,Gary Merasty,Gary,Merasty,/chamber-1/member-375,Desnethé—Missinippi—Churchill River,/chamber-1/constituency-67,Liberal Party of Canada,1/23/06,8/8/07
/parliament-39/chamber-1/member-206,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-206,515,39,1,206,House of Commons,Rob Merrifield,Rob,Merrifield,/chamber-1/member-376,Yellowhead,/chamber-1/constituency-302,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-207,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-207,516,39,1,207,House of Commons,Larry Miller,Larry,Miller,/chamber-1/member-378,Bruce—Grey—Owen Sound,/chamber-1/constituency-32,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-208,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-208,517,39,1,208,House of Commons,Peter Milliken,Peter,Milliken,/chamber-1/member-379,Kingston and the Islands,/chamber-1/constituency-120,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-209,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-209,518,39,1,209,House of Commons,Bob Mills,Bob,Mills,/chamber-1/member-380,Red Deer,/chamber-1/constituency-213,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-210,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-210,519,39,1,210,House of Commons,Maria Minna,Maria,Minna,/chamber-1/member-381,Beaches—East York,/chamber-1/constituency-15,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-211,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-211,520,39,1,211,House of Commons,James Moore,James,Moore,/chamber-1/member-384,Port Moody—Westwood—Port Coquitlam,/chamber-1/constituency-204,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-212,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-212,521,39,1,212,House of Commons,Rob Moore,Rob,Moore,/chamber-1/member-385,Fundy Royal,/chamber-1/constituency-93,Conservative Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-213,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-213,522,39,1,213,House of Commons,Maria Mourani,Maria,Mourani,/chamber-1/member-390,Ahuntsic,/chamber-1/constituency-5,Bloc Québécois,1/23/06,10/10/08
/parliament-39/chamber-1/member-214,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-214,523,39,1,214,House of Commons,Thomas Mulcair,Thomas,Mulcair,/chamber-1/member-391,Outremont,/chamber-1/constituency-191,New Democratic Party,9/17/07,10/10/08
/parliament-39/chamber-1/member-215,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-215,524,39,1,215,House of Commons,Brian Murphy,Brian,Murphy,/chamber-1/member-392,Moncton—Riverview—Dieppe,/chamber-1/constituency-160,Liberal Party of Canada,1/23/06,10/10/08
/parliament-39/chamber-1/member-216,/parliament-39,/parliament-39/chamber-1,/parliament-39/chamber-1/member-216,525,39,1,216,House of Commons,Shawn Murphy,Shawn,Murphy,/chamber-1/member-393,Charlottetown,/chamber-1/constituency-53,Liberal Party of Canada,1/23/06,10/10/08
